artist,track,Year,entrance_date,peak,wksoncharts,d_genre1,d_style1,key,energy,liveness,tempo,speechiness,acousticness,instrumentalness,mode,time_signature,valence,danceability,typicality,raw_tempo,datestr,mean_energy,mean_liveness,mean_tempo,mean_speechiness,mean_acousticness,mean_instrumentalness,mean_valence,mean_danceability,mean_mode
Men At Work,Who Can It Be Now?,1982,1982-10-07,1,27,Rock,New Wave,1,0.87197,0.741995,0.543668302338,0.045898,0.150047,0.000358,0,4,0.405162,0.524895,0.703000721,131.845,10/7/82,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
John Cougar,Jack & Diane,1982,1982-07-24,1,22,Rock,Southern Rock,9,0.528074,0.113556,0.428852418457,0.031534,0.040377,5e-06,1,4,0.678855,0.781303,0.85575201,104.001,24/7/82,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Joe Cocker,Up Where We Belong,1982,1982-08-21,1,23,Pop,Blues Rock,1,0.452734,0.982758,0.464669498165,0.038423,0.306068,0.000364,1,4,0.07761,0.353073,0.712414836,112.687,21/8/82,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Toni Basil,Mickey,1982,1982-04-09,1,27,Pop,Pop Rock,0,0.844844,0.212752,0.616151911261,0.05601,0.070767,0.0,1,4,0.960691,0.659718,0.83238737,149.423,4/9/82,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Lionel Richie,Truly,1982,1982-09-10,1,18,Funk / Soul,Soul,1,0.247916,0.086905,0.281897653705,0.030486,0.463327,1.2e-05,1,4,0.229174,0.357105,0.774888621,68.363,9/10/82,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Daryl Hall & John Oates,Maneater,1982,1982-10-16,1,23,Electronic,Synth-pop,11,0.405568,0.086875,0.372561956208,0.057277,0.233864,0.000696,0,4,0.73209,0.730116,0.736503093,90.35,16/10/82,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Toto,Africa,1983,1982-10-30,1,21,Rock,Pop Rock,2,0.799133,0.332236,0.38321718692,0.047093,0.01408,0.001874,1,4,0.18236,0.450711,0.805525819,92.934,30/10/82,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Men At Work,Down Under,1983,1982-06-11,1,25,Electronic,Synth-pop,11,0.63388,0.028596,0.439862273721,0.030656,0.033661,0.296652,0,4,0.861585,0.670353,0.732625406,106.671,6/11/82,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Dexys Midnight Runners,Come On Eileen,1983,1983-01-22,1,23,Rock,Folk Rock,0,0.618705,0.268711,0.446550657705,0.048786,0.404597,1e-06,1,4,0.826034,0.465237,0.836794484,108.293,22/1/83,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Michael Jackson,Billie Jean,1983,1983-01-22,1,24,Electronic,Disco,11,0.54906,0.038586,0.482726485506,0.04385,0.017931,0.019762,0,4,0.850121,0.925743,0.742938055,117.066,22/1/83,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Michael Jackson,Beat It,1983,1983-02-26,1,25,Electronic,Funk,3,0.800808,0.279386,0.573180487403,0.042986,0.040644,5e-05,0,4,0.910049,0.782664,0.771845591,139.002,26/2/83,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
David Bowie,Let's Dance,1983,1983-03-26,1,20,Electronic,Pop Rock,10,0.79457,0.157326,0.47460310915,0.068584,0.001301,0.359414,0,4,0.622318,0.626308,0.748459321,115.096,26/3/83,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Irene Cara,Flashdance...What A Feeling,1983,1983-02-04,1,25,Electronic,Theme,10,0.698725,0.078398,0.502973073275,0.04218,0.152374,6e-06,1,4,0.476475,0.311105,0.829485586,121.976,2/4/83,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Eurythmics,Sweet Dreams (Are Made Of This),1983,1983-05-14,1,26,Electronic,Synth-pop,8,0.954917,0.948339,0.519426003051,0.083659,0.083249,0.0,1,4,0.497335,0.496541,0.817040131,125.966,14/5/83,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Michael Sembello,Maniac,1983,1983-04-06,1,22,Electronic,Hi NRG,3,0.621214,0.050488,0.655135870686,0.062982,0.070488,9e-06,0,4,0.797791,0.613648,0.777102087,158.877,4/6/83,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Police,Every Breath You Take,1983,1983-04-06,1,22,Rock,New Wave,1,0.451768,0.119567,0.484025401014,0.035631,0.577788,0.003497,1,4,0.716082,0.826767,0.836977399,117.381,4/6/83,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Bonnie Tyler,Total Eclipse Of The Heart,1983,1983-07-16,1,29,Electronic,Synth-pop,8,0.626167,0.125216,0.536551070059,0.045836,0.089935,0.0,1,4,0.190484,0.436914,0.823948703,130.119,16/7/83,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Billy Joel,Tell Her About It,1983,1983-07-30,1,18,Rock,Pop Rock,8,0.866997,0.979013,0.374058801699,0.197967,0.032029,0.0,1,4,0.730756,0.663527,0.83211052,90.713,30/7/83,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Kenny Rogers,Islands In The Stream,1983,1983-08-27,1,25,"Folk, World, & Country",Country,1,0.885627,0.986445,0.839981856418,0.207436,0.257787,0.0,1,4,0.475627,0.435203,0.776099688,203.704,27/8/83,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Lionel Richie,All Night Long (All Night),1983,1983-09-17,1,24,Electronic,Disco,1,0.575317,0.024702,0.44853820461,0.042511,0.156979,0.000139,1,4,0.824942,0.740718,0.843623052,108.775,17/9/83,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Paul McCartney,Say Say Say,1983,1983-10-15,1,22,Electronic,Synth-pop,10,0.441106,0.046546,0.484573832007,0.043778,0.003803,0.026581,0,4,0.789676,0.817821,0.756362419,117.514,15/10/83,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Yes,Owner Of A Lonely Heart,1984,1983-05-11,1,23,Electronic,Pop Rock,2,0.820015,0.70662,0.516514782896,0.03711,0.041084,0.135251,1,4,0.731203,0.432106,0.830479971,125.26,5/11/83,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Culture Club,Karma Chameleon,1984,1983-03-12,1,22,Electronic,Synth-pop,9,0.952801,0.979679,0.398263989114,0.136812,0.066096,0.0,1,4,0.570799,0.42233,0.80622184,96.583,3/12/83,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Van Halen,Jump,1984,1984-01-14,1,21,Rock,Hard Rock,0,0.834722,0.070189,0.536035627397,0.031742,0.171075,0.000376,1,4,0.805056,0.572353,0.833800336,129.994,14/1/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Kenny Loggins,Footloose,1984,1984-01-28,1,23,Stage & Screen,Soundtrack,9,0.94899,0.042992,0.718279658571,0.077864,0.001864,0.004279,1,4,0.365961,0.399881,0.710892801,174.19,28/1/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Lionel Richie,Hello,1984,1984-02-25,1,24,Funk / Soul,Soul,9,0.526644,0.094186,0.511867551854,0.035693,0.222071,2e-06,0,4,0.167584,0.505786,0.728626322,124.133,25/2/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Phil Collins,Against All Odds (Take A Look At Me Now),1984,1984-02-25,1,24,Pop,Soft Rock,1,0.439622,0.162027,0.479394664138,0.028434,0.249749,0.0,1,4,0.13092,0.590496,0.786391105,116.258,25/2/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Deniece Williams,Let's Hear It For The Boy,1984,1984-07-04,1,19,Electronic,Synth-pop,7,0.385519,0.040425,0.505484309925,0.059509,0.077794,0.001123,1,4,0.821397,0.810179,0.850176912,122.585,7/4/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Cyndi Lauper,Time After Time,1984,1984-04-14,1,20,Electronic,Synth-pop,0,0.426696,0.135591,0.445095047627,0.026131,0.390806,0.0,1,4,0.201858,0.609617,0.780599095,107.94,14/4/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Duran Duran,The Reflex,1984,1984-04-21,1,21,Electronic,New Wave,0,0.949013,0.278511,0.519685786153,0.049403,0.036568,0.0,1,4,0.940927,0.675263,0.835932065,126.029,21/4/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Tina Turner,What's Love Got To Do With It,1984,1984-05-19,1,28,Rock,,7,0.568791,0.874933,0.414354047256,0.040229,0.309188,5e-06,1,4,0.735093,0.694589,0.8442496,100.485,19/5/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Prince,When Doves Cry,1984,1984-02-06,1,21,Electronic,Rhythm & Blues,9,0.988949,0.442776,0.521504267865,0.048979,0.01017,4.4e-05,0,4,0.840948,0.728645,0.788013838,126.47,2/6/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Ray Parker Jr.,Ghostbusters,1984,1984-06-16,1,21,Electronic,Synth-pop,6,0.884839,0.147056,0.477221557874,0.035693,0.023105,0.012258,0,4,0.769636,0.767252,0.793357268,115.731,16/6/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
John Waite,Missing You,1984,1984-06-23,1,24,Rock,Soft Rock,6,0.732057,0.200535,0.851280359573,0.029876,0.001959,0.002787,1,4,0.449371,0.399111,0.843021444,206.444,23/6/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Prince,Let's Go Crazy,1984,1984-04-08,1,19,Electronic,Synth-pop,11,0.96066,0.718955,0.411517050843,0.068334,0.942928,0.876267,1,4,0.12718,0.473671,0.72168418,99.797,4/8/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Billy Ocean,Caribbean Queen (No More Love On The Run),1984,1984-11-08,1,26,Funk / Soul,Funk,2,0.668175,0.272071,0.468285843883,0.026852,0.28002,6.7e-05,0,4,0.948286,0.786774,0.775737221,113.564,11/8/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Stevie Wonder,I Just Called To Say I Love You,1984,1984-08-18,1,26,Funk / Soul,Soul,1,0.484594,0.142542,0.456397674323,0.033082,0.707637,0.917656,1,4,0.449551,0.609969,0.718836794,110.681,18/8/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Wham!,Wake Me Up Before You Go-Go,1984,1984-08-09,1,24,Electronic,Synth-pop,0,0.80391,0.173281,0.335054224568,0.050794,0.045757,3e-06,1,4,0.815505,0.588258,0.824644319,81.254,8/9/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Daryl Hall & John Oates,Out Of Touch,1984,1984-09-29,1,23,Electronic,Pop Rock,9,0.717866,0.079047,0.474277349388,0.035714,0.08196,0.000881,0,4,0.927622,0.803445,0.782404459,115.017,29/9/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Madonna,Like A Virgin,1984,1984-11-17,1,19,Electronic,Pop Rock,3,0.653512,0.07015,0.493798193889,0.037988,0.208599,0.003817,0,4,0.96959,0.77188,0.777131741,119.751,17/11/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Foreigner,I Want To Know What Love Is,1985,1984-08-12,1,21,Rock,Soft Rock,2,0.735052,0.981856,0.333652220527,0.042698,0.015861,0.0,0,4,0.375919,0.363211,0.658797851,80.914,8/12/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Wham!,Careless Whisper,1985,1984-12-22,1,21,Pop,Vocal,2,0.380177,0.358446,0.316197270216,0.038196,0.346779,2e-06,0,4,0.757882,0.599736,0.764532326,76.681,22/12/84,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
REO Speedwagon,Can't Fight This Feeling,1985,1985-01-19,1,18,Rock,Classic Rock,9,0.571374,0.094824,0.652373098017,0.026522,0.059793,0.003509,1,4,0.214272,0.358159,0.800312144,158.207,19/1/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Phil Collins,One More Night,1985,1985-09-02,1,18,Rock,Soft Rock,3,0.368381,0.084825,0.56262009814,0.028592,0.738461,0.004592,1,4,0.46935,0.517622,0.7965726,136.441,9/2/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Simple Minds,Don't You (Forget About Me),1985,1985-02-23,1,22,Electronic,Pop Rock,2,0.814204,0.288167,0.459106840955,0.023579,0.127142,0.38145,1,4,0.64823,0.65499,0.850686291,111.338,23/2/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Madonna,Crazy For You,1985,1985-02-03,1,21,Electronic,New Wave,9,0.545782,0.099646,0.39170343491,0.0293,0.146067,0.0,1,4,0.55491,0.67326,0.8525775,94.992,2/3/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Tears For Fears,Everybody Wants To Rule The World,1985,1985-03-16,1,24,Electronic,New Wave,2,0.848749,0.075497,0.462154137974,0.040923,0.140881,0.00207,1,4,0.384053,0.649717,0.838551284,112.077,16/3/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
USA for Africa,We Are The World,1985,1985-03-23,1,18,Electronic,Downtempo,4,0.446647,0.071432,0.29936497464,0.044208,0.195766,0.0,1,4,0.30144,0.522761,0.824854279,72.599,23/3/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Wham!,Everything She Wants (Remix),1985,1985-03-23,1,20,Electronic,Downtempo,6,0.524415,0.068599,0.478021524886,0.035192,0.292282,0.013157,0,4,0.941759,0.872409,0.791945836,115.925,23/3/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Bryan Adams,Heaven,1985,1985-04-20,1,19,Rock,Pop Rock,9,0.297523,0.213055,0.288973650571,0.031109,0.101025,0.000832,0,4,0.324653,0.36227,0.72345854,70.079,20/4/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Paul Young,Everytime You Go Away,1985,1985-11-05,1,23,Pop,Pop Rock,5,0.640339,0.49104,0.339181889407,0.047662,0.17381,0.000123,1,4,0.715243,0.525902,0.867070705,82.255,11/5/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Phil Collins,Sussudio,1985,1985-11-05,1,17,Electronic,Pop Rock,5,0.790592,0.973119,0.49494453837,0.050745,0.117843,0.014047,1,4,0.628597,0.654736,0.832346897,120.029,11/5/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Duran Duran,A View To A Kill,1985,1985-05-18,1,17,Electronic,Synth-pop,1,0.814049,0.261901,0.517388973651,0.056898,0.015922,0.0,1,4,0.777514,0.705916,0.85265892,125.472,18/5/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Tears For Fears,Shout,1985,1985-06-15,1,19,Rock,,2,0.98261,0.452927,0.404845161024,0.057283,0.323101,0.000436,0,4,0.419226,0.496152,0.761201672,98.179,15/6/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
John Parr,St. Elmo's Fire (Man In Motion),1985,1985-06-22,1,22,Pop,Pop Rock,9,0.613033,0.195948,0.458475939137,0.033568,0.167356,1e-06,1,4,0.46866,0.614289,0.856753747,111.185,22/6/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Huey Lewis & The News,Power Of Love,1985,1985-06-29,1,19,Rock,Pop Rock,0,0.737086,0.094267,0.485184116119,0.027535,0.007551,0.000505,1,4,0.92139,0.765815,0.828282063,117.662,29/6/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
A-Ha,Take On Me,1985,1985-07-13,1,27,Electronic,Synth-pop,7,0.906167,0.072515,0.698845408437,0.056365,0.00284,0.001662,1,4,0.629038,0.508656,0.858966345,169.477,13/7/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Dire Straits,Money For Nothing,1985,1985-07-13,1,22,Rock,Pop Rock,2,0.411928,0.056601,0.553358624387,0.032382,0.434379,0.605632,0,4,0.671634,0.676407,0.727384019,134.195,13/7/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Ready For The World,Oh Sheila,1985,1985-03-08,1,21,Electronic,Electro,0,0.727981,0.099688,0.532349181477,0.09206,0.052658,8.2e-05,1,4,0.841464,0.81639,0.835272281,129.1,3/8/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Whitney Houston,Saving All My Love For You,1985,1985-08-17,1,22,Funk / Soul,Soul,6,0.498876,0.91155,0.358447074347,0.03837,0.589884,0.0,0,3,0.29736,0.236818,0.643876568,86.927,17/8/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Jan Hammer,Miami Vice Theme,1985,1985-07-09,1,22,Electronic,Electro,7,0.942046,0.432819,0.474957733702,0.044087,0.174468,0.954032,1,4,0.857812,0.502921,0.807641467,115.182,7/9/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Starship,We Built This City,1985,1985-07-09,1,24,Rock,Soft Rock,5,0.873407,0.114225,0.595352768958,0.040238,0.107271,0.0,1,4,0.708912,0.673626,0.878499219,144.379,7/9/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Stevie Wonder,Part-Time Lover,1985,1985-07-09,1,21,Electronic,Disco,10,0.82702,0.101096,0.719562079914,0.049506,0.133965,1e-06,0,4,0.954354,0.657067,0.798310846,174.501,7/9/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Mr. Mister,Broken Wings,1985,1985-09-21,1,22,Electronic,Pop Rock,1,0.739117,0.080823,0.408993443569,0.037019,0.107103,3.1e-05,0,4,0.415076,0.285339,0.756732064,99.185,21/9/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Phil Collins,Separate Lives,1985,1985-05-10,1,21,Electronic,Pop Rock,4,0.094343,0.77492,0.280470908416,0.032375,0.894114,0.046123,1,4,0.152509,0.168234,0.624745489,68.017,5/10/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Dionne & Friends,That's What Friends Are For,1986,1985-09-11,1,23,Funk / Soul,Soul,0,0.365343,0.07721,0.49561255206,0.02921,0.51418,7.2e-05,0,4,0.184837,0.689876,0.684198197,120.191,9/11/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Lionel Richie,"Say You, Say Me",1985,1985-09-11,1,20,Electronic,Downtempo,8,0.406445,0.04684,0.5280978104,0.028667,0.37402,0.0,1,4,0.199881,0.637191,0.812069702,128.069,9/11/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Whitney Houston,How Will I Know,1986,1985-07-12,1,23,Electronic,Synth-pop,6,0.846345,0.607477,0.492684837739,0.047026,0.189461,7.5e-05,1,4,0.945042,0.823139,0.880744431,119.481,7/12/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Mr. Mister,Kyrie,1986,1985-12-21,1,20,Rock,Pop Rock,7,0.641142,0.631428,0.373168116779,0.036775,0.115368,1e-06,1,4,0.697069,0.493445,0.856230135,90.497,21/12/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Starship,Sara,1986,1985-12-28,1,20,Rock,Pop Rock,10,0.666449,0.175454,0.412923178426,0.026593,0.116894,1e-06,1,4,0.336786,0.65051,0.839829523,100.138,28/12/85,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Heart,These Dreams,1986,1986-01-18,1,20,Rock,Soft Rock,11,0.463889,0.098445,0.326357675972,0.029689,0.673672,3.3e-05,1,4,0.330416,0.56181,0.792254136,79.145,18/1/86,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Falco,Rock Me Amadeus,1986,1986-08-02,1,17,Electronic,Electro,4,0.766515,0.154111,0.728378211208,0.122246,0.3666,0.004567,0,4,0.82453,0.614433,0.80667882,176.639,8/2/86,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Robert Palmer,Addicted To Love,1986,1986-08-02,1,22,Rock,Pop Rock,2,0.763966,0.03459,0.460360397509,0.051126,0.365077,4.3e-05,1,4,0.962223,0.598111,0.85250109,111.642,8/2/86,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Prince,Kiss,1986,1986-02-22,1,18,Funk / Soul,Soul,6,0.427954,0.465095,0.458228526659,0.202475,0.495329,0.169312,0,4,0.643149,0.822754,0.781461965,111.125,22/2/86,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Pet Shop Boys,West End Girls,1986,1986-01-03,1,20,Electronic,Synth-pop,4,0.773579,0.329004,0.467547729991,0.03218,0.054347,0.028471,0,4,0.70686,0.632056,0.816259336,113.385,1/3/86,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Patti LaBelle,On My Own,1986,1986-03-22,1,23,Funk / Soul,Soul,10,0.331987,0.589025,0.380190507608,0.025465,0.158632,4.3e-05,1,4,0.569556,0.624326,0.819179155,92.2,22/3/86,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Whitney Houston,Greatest Love Of All,1986,1986-03-29,1,18,Funk / Soul,Soul,6,0.319002,0.41943,0.539041689003,0.035736,0.610981,2e-06,0,4,0.367868,0.317305,0.726197469,130.723,29/3/86,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Simply Red,Holding Back The Years,1986,1986-05-04,1,23,Electronic,Synth-pop,9,0.274513,0.290214,0.354591563235,0.026221,0.600159,0.000219,0,4,0.623955,0.693786,0.752303012,85.992,5/4/86,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Madonna,Live To Tell,1986,1986-12-04,1,18,Electronic,Downtempo,2,0.199166,0.111387,0.486483031628,0.03858,0.073612,0.44931,0,4,0.242557,0.708764,0.688903995,117.977,12/4/86,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Billy Ocean,There'll Be Sad Songs (To Make You Cry),1986,1986-04-19,1,21,Electronic,Synth-pop,9,0.35845,0.120915,0.329070966146,0.030385,0.166548,0.018629,0,4,0.039431,0.297213,0.673238917,79.803,19/4/86,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
Peter Gabriel,Sledgehammer,1986,1986-10-05,1,21,Rock,Pop Rock,8,0.602666,0.128468,0.397637210837,0.029053,0.039606,0.0,1,4,0.648641,0.653507,0.864519763,96.431,10/5/86,0.592153584477,0.241663065591,0.490971756329,0.0715258558692,0.33976002352,0.0756163928672,0.616072161755,0.580440225973,0.744339432938
