artist,track,Year,energy,liveness,tempo,speechiness,acousticness,instrumentalness,valence,danceability,mean_energy,mean_liveness,mean_tempo,mean_speechiness,mean_acousticness,mean_instrumentalness,mean_valence,mean_danceability,raw_tempo,spotify_id
Anita Ward,Ring My Bell,1979,0.776889,0.76678,0.547189189189,0.232963,0.026155,0.018078,0.752903,0.767519,0.612987380184,0.257817718894,0.463615472039,0.0572949331797,0.255582656682,0.0721473986175,0.646827817972,0.593112868664,132.984,2BEArHIJsI5fxYEpCZv2sF
Robert John,Sad Eyes,1979,0.46693,0.130928,0.131993243243,0.035429,0.579697,0.002241,0.689838,0.322592,0.613419273148,0.253706423611,0.463805649399,0.0575638333333,0.253048571759,0.0706371180556,0.650507423611,0.596363652778,71.535,736lDYZHxo9s3ngtHxX49K
Donna Summer,Bad Girls,1979,0.471746,0.175564,0.458554054054,0.073819,0.565553,0.935042,0.975455,0.925455,0.612152949309,0.254817847926,0.46362759995,0.0576979354839,0.254291940092,0.0725472788018,0.651634693548,0.59787678341,119.866,1Hfm2cnD1jjv1Fl7tBGTQW
Chic,Good Times,1979,0.486365,0.04854,0.404837837838,0.048963,0.068644,0.015566,0.91789,0.870519,0.60951084186,0.251259030233,0.465352812696,0.0558763813953,0.257658955814,0.0775148093023,0.65379544186,0.599122730233,111.916,0G3fbPbE1vGeABDEZF0jeG
Knack,My Sharona,1979,0.728212,0.081693,0.643148648649,0.03573,0.046473,0.001406,0.875118,0.580239,0.6123789,0.252450716279,0.462760983658,0.0560219581395,0.253877069767,0.0777059372093,0.657766397674,0.601024793023,147.186,1HOMkjp0nHMaTnfAkslCQj
Herb Alpert,Rise,1979,0.587443,0.06664,0.319560810811,0.045805,0.317864,0.850164,0.841202,0.776864,0.6111947471,0.252954893271,0.466168730796,0.0558665290023,0.257660232019,0.0766960812065,0.659459266821,0.601191457077,99.295,7znZstuIvZjldNIO1E11U4
Michael Jackson,Don't Stop Til You Get Enough,1979,0.820608,0.183394,0.451898648649,0.08904,0.125935,0.046134,0.943723,0.878194,0.6111947471,0.252954893271,0.466168730796,0.0558665290023,0.257660232019,0.0766960812065,0.659459266821,0.601191457077,118.881,6AZZzlQD1FThgAcWIgu3g1
M,Pop Muzik,1979,0.708141,0.048803,0.384594594595,0.037656,0.286209,1.3e-05,0.970691,0.952359,0.614991488479,0.253680864055,0.466620687508,0.0567574400922,0.25276552765,0.0851137304147,0.665356797235,0.605991993088,108.92,Pop Muzik
K.C & the Sunshine Band,Please Don't Go,1980,0.408887,0.230604,0.308763513514,0.033212,0.032729,1.8e-05,0.412058,0.508701,0.617067333333,0.254586664336,0.467824277074,0.0567100792541,0.250681848485,0.0838665384615,0.668956613054,0.610920261072,97.697,60K5cjp5Kv2MRJw1IisoMh
Commodores,Still,1979,0.055631,0.10697,0.499864864865,0.035278,0.939333,0.00119,0.213527,0.370515,0.620591981308,0.246240686916,0.474164924855,0.0570471191589,0.248329308411,0.0816227663551,0.670263278037,0.609974721963,125.98,2bzgKuK3pVez40qUvo8sYr
Eagles,Heartache Tonight,1979,0.259343,0.314666,0.425621621622,0.057102,0.224203,0.841292,0.538945,0.791164,0.620811297424,0.2485604637,0.475085938983,0.0573743934426,0.248480016393,0.0805812412178,0.66733834192,0.608249538642,114.992,5W7YROOF6bFfBexY81LFjt
Styx,Babe,1979,0.217774,0.080027,0.769648648649,0.030017,0.506752,0.0,0.148749,0.270166,0.620811297424,0.2485604637,0.475085938983,0.0573743934426,0.248480016393,0.0805812412178,0.66733834192,0.608249538642,165.908,7HcPSxBIAzVpuQEWAGralu
Barbra Streisand,No More Tears (Enough Is Enough),1979,0.536744,0.431458,0.559168918919,0.060789,0.15075,0.000772,0.394184,0.689492,0.622018915138,0.241401561927,0.477804441483,0.0568609495413,0.246737525229,0.0852172385321,0.668104591743,0.607493433486,134.757,5IMtdHjJ1OtkxbGe4zfUxQ
Captain & Tennille,Do That To Me One More Time,1980,0.452882,0.096133,0.256168918919,0.026636,0.618788,0.001475,0.538692,0.740812,0.622018915138,0.241401561927,0.477804441483,0.0568609495413,0.246737525229,0.0852172385321,0.668104591743,0.607493433486,89.913,6dw6BquK0Mv72p6HpusqKN
Rupert Holmes,Escape (The Pina Colada Song),1979,0.503927,0.044208,0.585804054054,0.059381,0.514258,2e-06,0.941442,0.835476,0.622018915138,0.241401561927,0.477804441483,0.0568609495413,0.246737525229,0.0852172385321,0.668104591743,0.607493433486,138.699,0m4jVVZrsv0bLkAr1uM6UG
Michael Jackson,Rock With You,1980,0.802005,0.131461,0.422425675676,0.044998,0.083428,1.6e-05,0.776644,0.793771,0.621585434483,0.245499804598,0.477332929481,0.0565393770115,0.246750133333,0.0898853264368,0.669192611494,0.609175057471,114.519,7oOOI85fVQvVnK5ynNMdW7
Queen,Crazy Little Thing Called Love,1980,0.671132,0.143141,0.168114864865,0.050331,0.265693,3.5e-05,0.66128,0.627898,0.622544604119,0.249902276888,0.477311568433,0.0601667162471,0.252832549199,0.100484693364,0.671181732265,0.608761686499,76.881,35ItUJlMtjOQW3SSiTCrrw
Pink Floyd,Another Brick In the Wall (Part II),1980,0.589489,0.696419,0.367648648649,0.041551,0.067727,0.000138,0.759671,0.553857,0.62576141055,0.254638788991,0.472156645177,0.0605549793578,0.251013027523,0.0976486857798,0.664529192661,0.605844183486,106.412,4gMgiXfqyzZLMhsksGmbQV
Blondie,Call Me,1980,0.531141,0.100745,0.61147972973,0.030411,0.002689,0.839681,0.294979,0.525178,0.620798221963,0.257055471963,0.466541819273,0.060422271028,0.253364684579,0.101401009346,0.664698051402,0.603462310748,142.499,0vLwL4xuJ3s7SeaCdvMqkY
"Lipps, Inc.",Funkytown,1980,0.543569,0.098949,0.46627027027,0.048519,0.003389,0.184781,0.404467,0.933695,0.614636651765,0.255951162353,0.46708445151,0.0575847835294,0.258632167059,0.0965485858824,0.668415510588,0.604897,121.008,6I5vfx1SJXDoKFue3ShGt7
Paul McCartney,Coming Up (Live At Glasgow),1980,0.739785,0.625059,0.574817567568,0.035411,0.135757,0.00043,0.72314,0.578343,0.600220490698,0.256906944186,0.470258485229,0.0557745744186,0.27030014186,0.0910085837209,0.646478839535,0.593042148837,137.073,3lst4aBBD7wr3pR4hp8cuq
Billy Joel,It's Still Rock And Roll To Me,1980,0.544067,0.102845,0.581743243243,0.045453,0.116191,0.06322,0.571786,0.892018,0.606824460465,0.26162467907,0.472355908234,0.0560277302326,0.273223513953,0.0890595418605,0.646010211628,0.590580723256,138.098,64UioB4Nmwgn2f4cbIpAkl
Olivia Newton-John,Magic,1980,0.196761,0.107658,0.350689189189,0.028136,0.214103,0.782619,0.7642,0.690403,0.606824460465,0.26162467907,0.472355908234,0.0560277302326,0.273223513953,0.0890595418605,0.646010211628,0.590580723256,103.902,56BSwBKWHYldQOgYLHiehs
Christopher Cross,Sailing,1980,0.390435,0.164253,0.656885135135,0.033803,0.647252,0.000262,0.147614,0.480963,0.612394195755,0.263962660377,0.475278046915,0.0567262924528,0.264230761792,0.0900047617925,0.64551503066,0.589716351415,149.219,6Hu6dzwlvoyg3zBUC8k4BK
Diana Ross,Upside Down,1980,0.906277,0.097148,0.378243243243,0.059591,0.027846,0.003038,0.771327,0.720983,0.608197067757,0.259984350467,0.47231958828,0.0551479556075,0.266969735981,0.0913363528037,0.643043721963,0.590673081776,107.98,3pbtBomO4Zt5gGiqsYeiBH
Queen,Another One Bites the Dust,1980,0.392268,0.132474,0.392635135135,0.159403,0.038376,0.377619,0.789047,0.944697,0.606074566514,0.262864295872,0.475662410117,0.0538235825688,0.267131637615,0.0799880527523,0.64105137844,0.589499552752,110.11,57JVGBtBLCfHw2muk5416J
Barbra Streisand,Woman In Love,1980,0.270953,0.619259,0.222135135135,0.025367,0.549067,1.5e-05,0.349565,0.592658,0.597478761574,0.262242462963,0.474143283909,0.0533805925926,0.27665237037,0.0825830717593,0.632299372685,0.5872151875,84.876,1pTGc8pwyo6xtgXBKCBcFn
Kenny Rogers,Lady,1980,0.352077,0.115751,0.162608108108,0.02873,0.047599,0.06614,0.455009,0.389348,0.594652898851,0.268899988506,0.469836082634,0.0537608,0.282657036782,0.0823771333333,0.642555298851,0.594942914943,76.066,3liZoKeEr6fosBe4fiIOyF
Kool & the Gang,Celebration,1981,0.692622,0.354575,0.472074324324,0.067842,0.017484,0.0,0.668267,0.752416,0.595795471292,0.274871356459,0.469258874305,0.0544207033493,0.285218145933,0.0743415311005,0.642754801435,0.594525583732,121.867,7tqQI7nmRAqX0g8bIYDXmF
John Lennon,(Just Like) Starting Over,1980,0.422415,0.609798,0.317918918919,0.088774,0.3089,0.004277,0.39161,0.689814,0.596341411905,0.27816387381,0.470869481982,0.0543072666667,0.285540635714,0.070889747619,0.63812557381,0.591382280952,99.052,3K7Q9PHUWPTaknlbFPThn2
Eddie Rabbitt,I Love A Rainy Night,1981,0.614044,0.216341,0.536675675676,0.044549,0.1237,0.0,0.9457,0.680792,0.595866708029,0.284610311436,0.473056881699,0.0544439975669,0.283420155718,0.0642792725061,0.632786413625,0.590290605839,131.428,0zvNHIL7ci0ZzIoWU6RO2u
Blondie,The Tide Is High,1981,0.644693,0.322793,0.304797297297,0.026502,0.326383,0.087811,0.964501,0.800433,0.597078652913,0.28470792233,0.474900780635,0.0537798446602,0.28349606068,0.0653454053398,0.637546298544,0.59008682767,97.11,165NAtd2DRPKNQ6EVY0VG9
Dolly Parton,9 To 5,1981,0.798685,0.841327,0.376195945946,0.467235,0.627439,0.0,0.456933,0.62973,0.595614492788,0.288506423077,0.478623099662,0.0518841201923,0.289157418269,0.0642914254808,0.63365353125,0.585193377404,107.677,4w3tQBXhn5345eUXDGBWZG
REO Speedwagon,Keep On Loving You,1981,0.727287,0.118539,0.829689189189,0.034268,0.031107,0.0,0.38677,0.320853,0.595614492788,0.288506423077,0.478623099662,0.0518841201923,0.289157418269,0.0642914254808,0.63365353125,0.585193377404,174.794,4rcHWl68ai6KvpXlc8vbnE
Daryl Hall & John Oates,Kiss On My List,1981,0.930532,0.960936,0.505547297297,0.047535,0.016575,1e-06,0.641794,0.530435,0.600825690176,0.291471327456,0.478977806522,0.0504775440806,0.287463241814,0.060893231738,0.638764005038,0.590791647355,126.821,7cDzJyC95jtGO9zAeZsWOg
Blondie,Rapture,1981,0.411104,0.651011,0.382628378378,0.036381,0.767208,0.784544,0.961075,0.707402,0.599797104218,0.294295692308,0.479561179666,0.0504925632754,0.288477133995,0.0595758312655,0.636619736973,0.589475997519,108.629,3W5neXLVKFayORPi2JIkiY
Sheena Easton,Morning Train (Nine To Five),1981,0.511053,0.122297,0.472121621622,0.055241,0.686248,1e-06,0.800836,0.796805,0.601522076733,0.29797490099,0.478207669922,0.0502298539604,0.29048969802,0.0580427673267,0.630969438119,0.589692331683,121.874,1qvDt6W8oaTO9Q4pFNMFEm
Kim Carnes,Bette Davis Eyes,1981,0.545777,0.091996,0.434439189189,0.033245,0.016406,1e-06,0.497966,0.731988,0.601668460199,0.295582751244,0.471403859083,0.0496421094527,0.288939539801,0.0570771641791,0.626434057214,0.588263666667,116.297,0odIT9B9BvOCnXfS0e4lB5
Rick Springfield,Jessie's Girl,1981,0.968013,0.910723,0.541581081081,0.111266,0.018332,8e-06,0.36351,0.29778,0.601668460199,0.295582751244,0.471403859083,0.0496421094527,0.288939539801,0.0570771641791,0.626434057214,0.588263666667,132.154,0TF3F5Lw5apoD1zvR8LikO
Stars On 45,Medley,1981,0.568251,0.167351,0.216013513514,0.040362,0.244066,0.0,0.257167,0.389611,0.607247296203,0.301628982278,0.469790608963,0.0499982658228,0.287638918987,0.0575841189873,0.631793207595,0.589505162025,83.97,59BkBWQitTPgS1inzGfyI5
Air Supply,The One That You Love,1981,0.259914,0.15971,0.382567567568,0.029428,0.884763,0.000205,0.226491,0.430252,0.604348780612,0.300223640306,0.467582115279,0.0506750280612,0.292882163265,0.0554269260204,0.637638517857,0.595008938776,108.62,3FDAd5vW4P7xe1GBNOLyfD
Diana Ross,Endless Love,1981,0.377438,0.112976,0.310790540541,0.026144,0.970528,0.846222,0.255256,0.38575,0.602049046997,0.302318963446,0.461311481194,0.0503604177546,0.30227037859,0.048626308094,0.627789522193,0.59223578329,97.997,3wsxdW1nMiePnm94almgif
Christopher Cross,Arthur's Theme (Best That You Can Do),1981,0.588898,0.067195,0.569905405405,0.036668,0.076139,0.003619,0.515404,0.529496,0.595668460526,0.290919668421,0.459402222617,0.0501557605263,0.310214368421,0.0523300052632,0.627994047368,0.592296892105,136.346,5fnOrhQ4KgT5irGCjIccGH
Daryl Hall & John Oates,Private Eyes,1981,0.930501,0.079539,0.465074324324,0.042024,0.372752,0.000316,0.823819,0.851099,0.602137460317,0.288814238095,0.465172815673,0.0501653227513,0.302491611111,0.0521619021164,0.633250444444,0.59456707672,120.831,5anCkNEtZww8QW7OsGaTa9
Olivia Newton-John,Physical,1981,0.756396,0.313433,0.485310810811,0.042403,0.009059,0.000644,0.687037,0.795677,0.599692252688,0.283793905914,0.46188811392,0.0497781451613,0.304798376344,0.0549563037634,0.617607510753,0.587833056452,123.826,3hVrI7snZMTmHCnbwME47u
J. Geils Band,Centerfold,1982,0.872827,0.364762,0.421081081081,0.045214,0.211048,0.0,0.883432,0.680393,0.593435512953,0.274962997409,0.458079295617,0.0505573005181,0.305034831606,0.0544520803109,0.613050875648,0.589559645078,114.32,1ynmMEK1fkyiZ6Z6F3ThEt
Daryl Hall & John Oates,I Can't Go For That (No Can Do),1982,0.845948,0.938514,0.402060810811,0.053258,0.135777,0.006911,0.821879,0.478514,0.590678870466,0.270832012953,0.455316394763,0.0503729585492,0.306627707254,0.0534055880829,0.612382430052,0.59170288342,111.505,41dDygR3r7e926oGUXfrLt
Vangelis,Chariots Of Fire - Titles,1982,0.183242,0.162752,0.115864864865,0.051986,0.733118,0.301863,0.043531,0.128638,0.583659825858,0.268130794195,0.445388433288,0.0490834274406,0.309518308707,0.0543803799472,0.606144844327,0.589311854881,69.148,41dDygR3r7e926oGUXfrLt
Joan Jett & the Blackhearts,I Love Rock 'N Roll,1982,0.723559,0.784036,0.288493243243,0.049822,0.290446,0.0,0.871179,0.539165,0.579612324742,0.244979443299,0.450608021037,0.0510931829897,0.309214365979,0.0498975257732,0.604819177835,0.593336685567,94.697,I Love Rock ’N Roll
Human League,Don't You Want Me,1982,0.424193,0.079017,0.444614864865,0.071068,0.230032,9e-06,0.825533,0.717667,0.576376705426,0.246716470284,0.45060704309,0.0511904056848,0.313507364341,0.059444878553,0.605784209302,0.592821317829,117.803,3L7RtEcu1Hw3OXrpnthngx
Paul McCartney,Ebony And Ivory,1982,0.533073,0.062999,0.194425675676,0.033672,0.242067,0.0,0.790406,0.692472,0.57038001269,0.242759220812,0.451182758266,0.0511601675127,0.314239284264,0.0562058426396,0.605700954315,0.593276690355,80.775,1h3bcnnIm72UnemGIfm0iZ
Patti Austin,"Baby, Come To Me",1983,0.50324,0.136599,0.258141891892,0.076646,0.551333,0.0,0.698344,0.630875,0.574503362944,0.240241446701,0.450771487858,0.0509747055838,0.312528383249,0.057648713198,0.609722332487,0.595187852792,90.205,2E2ZVy2fxslpAUgbb4zu84
Steve Miller Band,Abracadabra,1982,0.530593,0.116722,0.512952702703,0.056336,0.118737,0.0,0.983415,0.864225,0.579329755102,0.239517938776,0.459217302124,0.0517183290816,0.302094951531,0.0592627857143,0.608335586735,0.592569854592,127.917,5nDSJO4909uNzMcZH3CggS
Chicago,Hard To Say I'm Sorry,1982,0.380963,0.19996,0.137162162162,0.027734,0.669184,2e-06,0.280283,0.559761,0.57974985533,0.239481271574,0.457667615585,0.0513862030457,0.300301664975,0.0592428883249,0.613625149746,0.597086774112,72.3,2KH16WveTQWT6KOG9Rg6e2
Survivor,Eye Of the Tiger,1982,0.78358,0.309319,0.513648648649,0.070045,0.2666,0.000107,0.465082,0.655114,0.57974985533,0.239481271574,0.457667615585,0.0513862030457,0.300301664975,0.0592428883249,0.613625149746,0.597086774112,128.02,5rfJ2Bq2PEL8yBjZLzouEu
Men At Work,Who Can It Be Now?,1982,0.87197,0.741995,0.539493243243,0.045898,0.150047,0.000358,0.405162,0.524895,0.580445025253,0.244149739899,0.456936885749,0.0528173257576,0.298634924242,0.0639803257576,0.62005060101,0.602931641414,131.845,43btz2xjMKpcmjkuRsvxyg
John Cougar,Jack & Diane,1982,0.528074,0.113556,0.351358108108,0.031534,0.040377,5e-06,0.678855,0.781303,0.586394669173,0.244715035088,0.460392027366,0.0540840350877,0.298719902256,0.0675514310777,0.618922383459,0.602571686717,104.001,0Co8hKbjUy273NrGliGdWZ
Joe Cocker,Up Where We Belong,1982,0.452734,0.982758,0.410047297297,0.038423,0.306068,0.000364,0.07761,0.353073,0.587396340102,0.248152253807,0.461967485252,0.0548425431472,0.298967939086,0.0677861954315,0.617831822335,0.60056256599,112.687,Mickey
Toni Basil,Mickey,1982,0.844844,0.212752,0.658263513514,0.05601,0.070767,0.0,0.960691,0.659718,0.586830278607,0.252347915423,0.465374966384,0.0549990223881,0.294203781095,0.0646557263682,0.620145039801,0.598442594527,149.423,7AslBsiVLQAGrmFmi79ZeK
Lionel Richie,Truly,1982,0.247916,0.086905,0.110560810811,0.030486,0.463327,1.2e-05,0.229174,0.357105,0.588686987654,0.245960212346,0.465382365699,0.0543676444444,0.290529004938,0.0649621283951,0.624566582716,0.601454804938,68.363,4aKIs5t9TqP59btlCGPrgw
Daryl Hall & John Oates,Maneater,1982,0.405568,0.086875,0.259121621622,0.057277,0.233864,0.000696,0.73209,0.730116,0.590057294118,0.244005367647,0.463698529412,0.0541447058824,0.287815247549,0.0645234681373,0.628852365196,0.602313764706,90.35,3ir8K4Cba553mOjsl8ZCJ0
Toto,Africa,1983,0.799133,0.332236,0.276581081081,0.047093,0.01408,0.001874,0.18236,0.450711,0.594029014963,0.242405356608,0.463517978702,0.0543472817955,0.284082448878,0.0652044014963,0.632503014963,0.60367082793,92.934,2374M0fQpWi3dLnB54qaLX
Men At Work,Down Under,1983,0.63388,0.028596,0.369398648649,0.030656,0.033661,0.296652,0.861585,0.670353,0.596847355,0.2448842475,0.462335388514,0.0546294475,0.287613795,0.0682564975,0.6322233475,0.60234087,106.671,3ZZq9396zv8pcn5GYVhxUi
Dexys Midnight Runners,Come On Eileen,1983,0.618705,0.268711,0.380358108108,0.048786,0.404597,1e-06,0.826034,0.465237,0.605808957179,0.238852367758,0.468989907414,0.0546146120907,0.266002632242,0.0710156700252,0.647160891688,0.609543921914,108.293,0EMmVUYs9ZZRHtlADB88uz
Michael Jackson,Billie Jean,1983,0.54906,0.038586,0.439635135135,0.04385,0.017931,0.019762,0.850121,0.925743,0.605808957179,0.238852367758,0.468989907414,0.0546146120907,0.266002632242,0.0710156700252,0.647160891688,0.609543921914,117.066,5ChkMS8OtdzJeqyybCc9R5
Michael Jackson,Beat It,1983,0.800808,0.279386,0.587851351351,0.042986,0.040644,5e-05,0.910049,0.782664,0.608443890863,0.240343228426,0.474076485115,0.0526800025381,0.263373875635,0.0651868857868,0.653121228426,0.610636088832,139.002,1OOtq8tRnDM8kG2gqUPjAj
David Bowie,Let's Dance,1983,0.79457,0.157326,0.426324324324,0.068584,0.001301,0.359414,0.622318,0.626308,0.618378256219,0.241503701493,0.474820038322,0.0530136442786,0.252448360697,0.0658998134328,0.660938987562,0.614231982587,115.096,3WSbPM4lLcUfmvfEfuNWRE
Irene Cara,Flashdance...What A Feeling,1983,0.698725,0.078398,0.472810810811,0.04218,0.152374,6e-06,0.476475,0.311105,0.622473784461,0.242453849624,0.475928131139,0.0530639598997,0.250504501253,0.0645688671679,0.661577383459,0.615528837093,121.976,0FIQjzPGk8eJd1cDRHRFWb
Eurythmics,Sweet Dreams (Are Made Of This),1983,0.954917,0.948339,0.49977027027,0.083659,0.083249,0.0,0.497335,0.496541,0.640410422886,0.248229027363,0.485052591771,0.0529464402985,0.238007532338,0.0633242238806,0.661810696517,0.611928845771,125.966,1TfqLAPs4K3s2rJMoCokcS
Michael Sembello,Maniac,1983,0.621214,0.050488,0.722141891892,0.062982,0.070488,9e-06,0.797791,0.613648,0.642704045113,0.253488837093,0.482371621622,0.0530465388471,0.240525370927,0.0638400225564,0.657241037594,0.607462864662,158.877,3krYebqW8kK4xgG8vtTD3T
Police,Every Breath You Take,1983,0.451768,0.119567,0.441763513514,0.035631,0.577788,0.003497,0.716082,0.826767,0.642704045113,0.253488837093,0.482371621622,0.0530465388471,0.240525370927,0.0638400225564,0.657241037594,0.607462864662,117.381,2sXp9Qmvc7mRaDBjBgcGGi
Bonnie Tyler,Total Eclipse Of the Heart,1983,0.626167,0.125216,0.0882398648649,0.045836,0.089935,0.0,0.190484,0.436914,0.640118507463,0.255213569652,0.484794792927,0.0520979228856,0.238630967662,0.0545995845771,0.657609300995,0.605648848259,65.0595,45eF0AQGCTgkUJ3FoIYrbe
Billy Joel,Tell Her About It,1983,0.866997,0.979013,0.261574324324,0.197967,0.032029,0.0,0.730756,0.663527,0.639281037406,0.252909513716,0.486161092202,0.0504979226933,0.23190723192,0.0564819975062,0.658229600998,0.602949947631,90.713,6kCJMxv445L2okuTiou1fR
Kenny Rogers,Islands In the Stream,1983,0.885627,0.986445,1.0,0.207436,0.257787,0.0,0.475627,0.435203,0.638166613466,0.253497119701,0.481757220125,0.0518324613466,0.227715531172,0.0616513117207,0.662598937656,0.607805825436,203.704,4WrwO9Un3ji5wnNySDGHwQ
Lionel Richie,All Night Long (All Night),1983,0.575317,0.024702,0.383614864865,0.042511,0.156979,0.000139,0.824942,0.740718,0.639899411911,0.25682580397,0.47734720173,0.0522577270471,0.233539315136,0.0677138808933,0.663333843672,0.609137563275,108.775,4giIdAr7Plyu5LQzBOR4FP
Paul McCartney,Say Say Say,1983,0.441106,0.046546,0.442662162162,0.043778,0.003803,0.026581,0.789676,0.817821,0.645178832512,0.255177692118,0.4815097274,0.0529145123153,0.227206369458,0.0706257881773,0.669037802956,0.610497320197,117.514,5AbrdOBpQBsokNEoHCBdph
Yes,Owner Of A Lonely Heart,1984,0.820015,0.70662,0.495,0.03711,0.041084,0.135251,0.731203,0.432106,0.63536066988,0.257280337349,0.481793886356,0.0516804216867,0.230173537349,0.0680523710843,0.658079828916,0.607395045783,125.26,0GTK6TesV108Jj5D3MHsYb
Culture Club,Karma Chameleon,1984,0.952801,0.979679,0.301236486486,0.136812,0.066096,0.0,0.570799,0.42233,0.641337429257,0.261723263789,0.482394865189,0.0511851654676,0.225055285372,0.0723826139089,0.661945239808,0.61201183693,96.583,2wSAWEYUHkt92X4SBAPqZE
Van Halen,Jump,1984,0.834722,0.070189,0.526986486486,0.031742,0.171075,0.000376,0.805056,0.572353,0.638521584507,0.268867992958,0.482902019097,0.0519617840376,0.227925049296,0.073401899061,0.656945302817,0.611592739437,129.994,7N3PAbqfTjSEU1edb2tY8j
Kenny Loggins,Footloose,1984,0.94899,0.042992,0.825608108108,0.077864,0.001864,0.004279,0.365961,0.399881,0.642585054632,0.278227662708,0.483213656352,0.0525884251781,0.22667095962,0.0740262969121,0.651782565321,0.606983589074,174.19,2vz1CsL5WBsbpBcwgboTAw
Lionel Richie,Hello,1984,0.526644,0.094186,0.487385135135,0.035693,0.222071,2e-06,0.167584,0.505786,0.65030360514,0.276556327103,0.483161980614,0.0526960186916,0.217524116822,0.080953771028,0.65408142757,0.607834123832,124.133,0mHyWYXmmCB9iQyK18m3FQ
Phil Collins,Against All Odds (Take A Look At Me Now),1984,0.439622,0.162027,0.434175675676,0.028434,0.249749,0.0,0.13092,0.590496,0.65030360514,0.276556327103,0.483161980614,0.0526960186916,0.217524116822,0.080953771028,0.65408142757,0.607834123832,116.258,63CHa6rmamv9OsehkRD8oz
Deniece Williams,Let's Hear It For the Boy,1984,0.385519,0.040425,0.476925675676,0.059509,0.077794,0.001123,0.821397,0.810179,0.651087849057,0.283450863208,0.484492948432,0.0532005235849,0.217724525943,0.0804739127358,0.646898726415,0.604655367925,122.585,0RMo4bixbZYfzuJ4AYBLu9
Cyndi Lauper,Time After Time,1984,0.426696,0.135591,0.377972972973,0.026131,0.390806,0.0,0.201858,0.609617,0.650110459207,0.281158531469,0.484180723556,0.0535878018648,0.219251137529,0.0799566060606,0.64897504662,0.606893020979,107.94,1Jj6MF0xDOMA3Ut2Z368Bx
Duran Duran,The Reflex,1984,0.949013,0.278511,0.500195945946,0.049403,0.036568,0.0,0.940927,0.675263,0.64907470726,0.28034812178,0.483974278435,0.0535453981265,0.221348789227,0.0822757822014,0.648736925059,0.60897552459,126.029,4sz1Ng2Cgidfqqiy0pNL6R
Tina Turner,What's Love Got To Do With It,1984,0.568791,0.874933,0.327601351351,0.040229,0.309188,5e-06,0.735093,0.694589,0.643131611374,0.279280037915,0.481308144934,0.0529936729858,0.215120191943,0.0838464881517,0.646035689573,0.612386656398,100.485,4kOfxxnW1ukZdsNbCKY9br
Prince,When Doves Cry,1984,0.988949,0.442776,0.503175675676,0.048979,0.01017,4.4e-05,0.840948,0.728645,0.640201376471,0.278005929412,0.479401168521,0.0522599670588,0.217162249412,0.0861563247059,0.647516277647,0.613830065882,126.47,51H2y6YrNNXcy3dfc3qSbA
Ray Parker Jr.,Ghostbusters,1984,0.884839,0.147056,0.430614864865,0.035693,0.023105,0.012258,0.769636,0.767252,0.637925117371,0.276787441315,0.477451584507,0.052003241784,0.21788242723,0.0873134600939,0.645168276995,0.615708016432,115.731,300zfRaCgTmEm5Eqe3HqZZ
John Waite,Missing You,1984,0.732057,0.200535,1.0,0.029876,0.001959,0.002787,0.449371,0.399111,0.642559531616,0.277436423888,0.478846691246,0.0514539929742,0.215519906323,0.0869767775176,0.643702217799,0.614400620609,206.444,1Qrdlkgg9I4J7r3P4kZNwr
Prince,Let's Go Crazy,1984,0.96066,0.718955,0.322952702703,0.068334,0.942928,0.876267,0.12718,0.473671,0.649385874109,0.277815216152,0.476959860692,0.0503774014252,0.215277745843,0.0880133206651,0.640818406176,0.617367472684,99.797,0QeI79sp1vS8L3JgpEO7mD
Billy Ocean,Caribbean Queen (No More Love On the Run),1984,0.668175,0.272071,0.415972972973,0.026852,0.28002,6.7e-05,0.948286,0.786774,0.652746063981,0.278441004739,0.476734100807,0.0505651090047,0.216358808057,0.086908964455,0.638549914692,0.617686637441,113.564,72dwliDcUH6g2TFiMTEbE9
Stevie Wonder,I Just Called To Say I Love You,1984,0.484594,0.142542,0.396493243243,0.033082,0.707637,0.917656,0.449551,0.609969,0.656448648585,0.278122523585,0.474166225778,0.0504933608491,0.214478957547,0.0866512122642,0.642573962264,0.618707214623,110.681,6lJFfj7wWeKiYRjLMHN4SN
Wham!,Wake Me Up Before You Go-Go,1984,0.80391,0.173281,0.197662162162,0.050794,0.045757,3e-06,0.815505,0.588258,0.659892301932,0.278093707729,0.475660432171,0.0497844347826,0.214031140097,0.0886835531401,0.641501942029,0.617733410628,81.254,0ikz6tENMONtK6qGkOrU3c
Daryl Hall & John Oates,Out Of Touch,1984,0.717866,0.079047,0.425790540541,0.035714,0.08196,0.000881,0.927622,0.803445,0.657417056373,0.278808512255,0.473200119237,0.0497532867647,0.219703629902,0.0954937598039,0.640123620098,0.618993002451,115.017,169oHBed4Nj1Q073yu9bFB
Madonna,Like A Virgin,1984,0.653512,0.07015,0.457777027027,0.037988,0.208599,0.003817,0.96959,0.77188,0.663395071253,0.267618528256,0.474218955442,0.0499232432432,0.212449990172,0.0898757764128,0.640976415233,0.61912831941,119.751,1ZPlNanZsJSPK5h9YZZFbZ
Foreigner,I Want To Know What Love Is,1985,0.735052,0.981856,0.195364864865,0.042698,0.015861,0.0,0.375919,0.363211,0.659759724138,0.262839975369,0.471431949807,0.0493603103448,0.216001238916,0.0870139433498,0.637134753695,0.62150126601,80.914,1JLn8RhQzHz3qDqsChcmBl
